"ID","size","tissue","shell","clump.size","type","layer","fouling","body"
"N84",15.16,0.0150640233776287,0.153439344473531,282,"Clump","Bottom","Fouled_by_QM",0.0981757542650821
"K4",15.2,0.0117819088583845,0.126059679241919,116,"Clump",NA,NA,0.0934629449260616
"H139",15.2,0.0125673694489435,0.132608234007733,310,"Clump","Top","Fouling_QM",0.0947706569126814
"L3",15.21,0.00940354422498635,0.100489317128558,92,"Clump",NA,NA,0.0935775512630483
"H214",15.22,0.00938162703084908,0.131280589684169,310,"Clump","Bottom","Fouling_QM",0.0714624077589772
"H159",15.24,0.0108943201382052,0.169762711008312,310,"Clump","Top",NA,0.0641738110418828
"H127",15.25,0.0124216894238833,0.145925111396899,310,"Clump","Top",NA,0.0851237275406135
"L68",15.25,0.013198045012876,0.142682331143634,92,"Clump",NA,NA,0.0924995050689906
"L52",15.26,0.0193637711733264,0.162635611884167,92,"Clump",NA,NA,0.119062307135523
"K40",15.26,0.0170401186325272,0.134315977973989,116,"Clump",NA,NA,0.126865908952598
"N202",15.29,0.00846085662332462,0.141586463904096,282,"Clump","Bottom",NA,0.0597575247663195
"N130",15.29,0.0169217132466492,0.187441170963945,282,"Clump","Bottom",NA,0.0902774623079162
"H130",15.3,0.0130455521276064,0.144525947846809,310,"Clump","Top",NA,0.0902644287891751
"H65",15.31,0.01378093231099,0.150659308601966,310,"Clump","Bottom",NA,0.0914708320306881
"M63",15.31,0.0176089690640428,0.154666205107337,99,"Clump",NA,NA,0.113851432844184
"N75",15.32,0.0183320294108686,0.186362868618626,282,"Clump","Bottom","Fouled_by_ZM",0.0983673923177439
"L69",15.32,0.01604052573451,0.156768765018244,92,"Clump",NA,"Fouling_QM",0.102319653616225
"N195",15.34,0.0190076182342418,0.143419529671227,282,"Clump","Top","Fouling_QM",0.132531589510959
"M29",15.36,0.014379119806351,0.141283123291323,99,"Clump",NA,NA,0.101775211868027
"N146",15.36,0.020433486040604,0.157157631526304,282,"Clump","Bottom","Fouled_by_QM",0.130019050568245
"H189",15.37,0.0135908835645652,0.141012738951337,310,"Clump","Bottom",NA,0.0963805374297096
"N152",15.41,0.0127179340379935,0.179246564662395,282,"Clump","Bottom",NA,0.0709521773092128
"H49",15.42,0.0134350687236708,0.144379181857911,310,"Clump","Bottom",NA,0.0930540577303782
"H198",15.42,0.014927854137412,0.149087198657625,310,"Clump","Bottom","Fouling_QM",0.100128342820992
"M28",15.44,0.0126304182993994,0.15477295515656,99,"Clump",NA,"Fouling_QM",0.0816061067427649
"N109",15.52,0.0109418706852314,0.14088828792311,282,"Clump","Bottom",NA,0.0776634512813651
"H59",15.52,0.0145891609136419,0.143967813342194,310,"Clump","Bottom",NA,0.101336267982102
"K44",15.53,0.0167392109476606,0.149842513087427,116,"Clump",NA,NA,0.11171202753316
"M66",15.6,0.0164740595038502,0.149388755689035,99,"Clump",NA,NA,0.110276435651839
"K36",15.61,0.019295164149926,0.144565914216322,116,"Clump",NA,NA,0.133469665062634
"K77",15.64,0.0220032056647678,0.170845722509891,116,"Clump",NA,NA,0.128789912568598
"M45",15.66,0.0176641926799838,0.146960542508328,99,"Clump",NA,NA,0.12019683908681
"H172",15.67,0.011984458330868,0.172129974594811,310,"Clump","Bottom","Fouling_QM",0.0696244704565784
"H109",15.67,0.0140993627421976,0.163149280268125,310,"Clump","Bottom",NA,0.0864200118996926
"N150",15.67,0.0148043308793075,0.143691109226972,282,"Clump","Bottom","Fouling_QM",0.103028857936665
"N143",15.68,0.014770837309603,0.13819263921463,282,"Clump","Bottom",NA,0.106885847130122
"H140",15.69,0.0126320921123927,0.159555577436543,310,"Clump","Top",NA,0.0791704828834118
"H190",15.69,0.0126320921123927,0.156573230194739,310,"Clump","Bottom",NA,0.0806784920811911
"H94",15.69,0.0224570526442537,0.185651115802333,310,"Clump","Bottom","Fouling_QM",0.120963736453727
"M82",15.7,0.0126035494294516,0.160000827888033,99,"Clump",NA,NA,0.0787717763452543
"H52",15.71,0.00838339290165227,0.131474978385064,310,"Clump","Bottom","Fouled_by_QM",0.0637641702217967
"K86",15.74,0.0228987033901436,0.180966108119193,116,"Clump",NA,NA,0.126535867009205
"H149",15.76,0.0110524603551651,0.14938396916002,310,"Clump","Top",NA,0.0739869238802037
"N171",15.76,0.0124340178995608,0.143496916188197,282,"Clump","Top","Fouling_QM",0.0866500704673924
"M30",15.79,0.0116642173984715,0.150745455007937,99,"Clump",NA,NA,0.0773769092929363
"K96",15.79,0.0233284347969431,0.202701412801935,116,"Clump",NA,NA,0.115087677359891
"N55",15.8,0.0130072081428229,0.143891103221062,282,"Clump",NA,NA,0.0903961944251673
"N40",15.81,0.00819664559536802,0.10644169791388,282,"Clump","Bottom",NA,0.0770059643543056
"N38",15.82,0.0115858758998135,0.141173246074116,282,"Clump","Bottom","Fouled_by_QM",0.0820684954267533
"L46",15.82,0.0224902296878732,0.152088703244795,92,"Clump",NA,NA,0.147875740985667
"K70",15.83,0.0149598861105383,0.117667880075171,116,"Clump",NA,NA,0.127136531235043
"H209",15.86,0.0121579055951434,0.161074787526673,310,"Clump","Bottom","Fouled_by_QM",0.0754798797616301
"H90",15.87,0.00943501097056221,0.155008475267136,310,"Clump","Bottom",NA,0.0608677103255307
"M77",15.87,0.0148264458108835,0.132658416042572,99,"Clump",NA,NA,0.111764079906739
"K75",15.88,0.014793324332199,0.147525003431449,116,"Clump",NA,NA,0.100276725898014
"N106",15.91,0.00734726360531327,0.139551267782095,282,"Clump","Bottom",NA,0.0526492071486287
"H151",15.92,0.0113295594705463,0.166437777403507,310,"Clump","Top",NA,0.0680708409310182
"N137",15.94,0.0126061322304679,0.129527657196662,282,"Clump","Bottom",NA,0.097323865059398
"N69",15.94,0.0139330935178855,0.133797799741607,282,"Clump","Top",NA,0.104135445760644
"H222",15.95,0.00926806948858459,0.152020871744378,310,"Clump","Bottom",NA,0.0609657699119685
"H70",15.95,0.0145641091963472,0.15131049383903,310,"Clump","Bottom",NA,0.0962531337174874
"L80",15.96,0.0125501362564862,0.144650000006769,92,"Clump",NA,"Fouled_by_QM",0.0867620895672237
"H69",15.96,0.0132106697436697,0.134013970594507,310,"Clump","Bottom",NA,0.0985768102016911
"M90",15.97,0.0131813240049836,0.126689501916912,99,"Clump",NA,"Fouling_ZM",0.104044327316311
"N71",15.97,0.0151585226057312,0.122442926433664,282,"Clump","Top",NA,0.123800721260478
"N50",15.98,0.00986404632192139,0.117978779006624,282,"Clump","Bottom",NA,0.0836086489873538
"M80",15.98,0.0124944586744338,0.132814433851768,99,"Clump",NA,NA,0.0940745543393169
"L37",15.99,0.0137790268631484,0.127633985249584,92,"Clump",NA,NA,0.107957350357775
"K80",15.99,0.0209966123628929,0.155135230690102,116,"Clump",NA,"Fouling_QM",0.135343933608708
"H169",16,0.011129718617914,0.121064560792225,310,"Clump","Bottom",NA,0.0919320942898821
"H143",16,0.0183313012530348,0.167519566677614,310,"Clump","Top",NA,0.109427821576884
"M49",16.03,0.0175594404148549,0.123898865685606,99,"Clump",NA,NA,0.141723980422969
"N59",16.05,0.0123020627943115,0.175752190469493,282,"Clump","Top",NA,0.0699966399363137
"N139",16.06,0.00839860786993991,0.146888053755681,282,"Clump","Bottom","Fouling_QM",0.057176929336332
"N131",16.06,0.0148590754622014,0.160114940112828,282,"Clump","Bottom",NA,0.0928025545382004
"H87",16.06,0.0213195430544628,0.160811092026362,310,"Clump","Bottom",NA,0.132575077911715
"H103",16.07,0.0109585497899941,0.119518952788827,310,"Clump","Bottom","Fouling_QM",0.0916888036105557
"M32",16.07,0.0154708938211681,0.166770631798364,99,"Clump",NA,"Fouling_QM",0.0927674954177386
"H105",16.1,0.0108862248252425,0.16585763745863,310,"Clump","Bottom",NA,0.0656359573912163
"N180",16.11,0.0134180766355136,0.156587243010363,282,"Clump","Top",NA,0.0856907394086091
"N129",16.12,0.0114758976909641,0.1108570139922,282,"Clump","Bottom","Fouling_QM",0.103519816001643
"N43",16.13,0.0108145105071018,0.133335656048712,282,"Clump","Bottom",NA,0.081107415882447
"K9",16.15,0.0133004576025554,0.1205239223378,116,"Clump",NA,NA,0.110355333153508
"N176",16.15,0.0158338780982803,0.123947897404215,282,"Clump","Top",NA,0.127746242008796
"L34",16.18,0.0157298920903292,0.172990400981224,92,"Clump",NA,NA,0.0909292770067429
"H218",16.21,0.0112512814009197,0.146987402969092,310,"Clump","Bottom","Fouled_by_QM",0.0765458887880727
"N147",16.24,0.00993570051925555,0.123958033597609,282,"Clump","Bottom","Fouling_QM",0.0801537442220866
"N90",16.24,0.0149035507788833,0.174484405987939,282,"Clump",NA,NA,0.0854148007926482
"H168",16.24,0.0167664946262437,0.136084362971288,310,"Clump","Bottom","Fouling_QM",0.12320662168791
"H204",16.25,0.0117728865024793,0.151304728614798,310,"Clump","Bottom","Fouled_by_ZM",0.0778091115212367
"H206",16.26,0.00927410578826139,0.122838550815754,310,"Clump","Bottom",NA,0.0754983327845639
"N138",16.26,0.0148385692612182,0.160428489863198,282,"Clump","Bottom",NA,0.0924933549762356
"M8",16.27,0.0135723634420595,0.153438085848738,99,"Clump",NA,NA,0.0884549840868019
"H66",16.31,0.016512408930509,0.173619859593662,310,"Clump",NA,NA,0.0951066828941942
"M16",16.31,0.0171239796316389,0.129050776862722,99,"Clump",NA,NA,0.132691798127295
"N35",16.33,0.00974264930853883,0.120632344558589,282,"Clump",NA,NA,0.0807631596997352
"H192",16.34,0.00911390342721466,0.106521118918435,310,"Clump","Bottom",NA,0.0855595915603675
"N110",16.38,0.0132515266818801,0.120208607732476,282,"Clump","Bottom",NA,0.110237751953432
"M76",16.39,0.0174301124392724,0.165236074584933,99,"Clump",NA,NA,0.105486120286119
"H25",16.41,0.00777974168071822,0.129363169476037,310,"Clump",NA,NA,0.0601387683390002
"L20",16.45,0.0124591166586346,0.120006600948616,92,"Clump",NA,NA,0.103820261220208
"N112",16.45,0.014238990467011,0.13427765619656,282,"Clump","Bottom",NA,0.106041398623815
"N162",16.46,0.0130242762098702,0.16511888860909,282,"Clump","Top","Fouled_by_QM",0.078878172688677
"N172",16.46,0.0153923264298466,0.162528788395614,282,"Clump","Top",NA,0.0947052308811895
"H183",16.46,0.017760376649823,0.170299089036042,310,"Clump","Bottom",NA,0.104289322687241
"N151",16.47,0.0106332726716306,0.140261975621057,282,"Clump","Bottom",NA,0.0758100876916087
"N79",16.47,0.0112240100422768,0.137030132864811,282,"Clump","Bottom","Fouled_by_QM",0.0819090648722491
"H97",16.51,0.0111277622530246,0.163009609599179,310,"Clump","Bottom",NA,0.0682644555764929
"N140",16.51,0.0117134339505523,0.127712253189908,282,"Clump","Bottom",NA,0.0917173854346956
"K52",16.51,0.021084181110994,0.171352621114098,116,"Clump",NA,NA,0.123045571021378
"H84",16.52,0.0134415216895721,0.15439119378102,310,"Clump","Top",NA,0.0870614531851917
"H75",16.53,0.0104968752303311,0.142605674179009,310,"Clump","Top","Fouling_QM",0.0736076968238636
"N57",16.55,0.00987124659331852,0.126805865658267,282,"Clump",NA,NA,0.0778453468384564
"L23",16.56,0.0104295171965202,0.120219781163687,92,"Clump",NA,NA,0.0867537529644956
"H78",16.56,0.0133266053066647,0.150751789078274,310,"Clump","Top",NA,0.0884009761220493
"L78",16.58,0.0132696192244863,0.14768186631299,92,"Clump",NA,"Fouled_by_QM",0.0898527324699658
"L11",16.59,0.0166954806708142,0.142358376981198,92,"Clump",NA,NA,0.117277823931775
"N63",16.61,0.01375797321884,0.174638579186061,282,"Clump","Top",NA,0.0787796905068848
"H58",16.61,0.01031847991413,0.12483190858787,310,"Clump","Bottom",NA,0.0826589934485117
"L38",16.61,0.0149044709870767,0.163920688044678,92,"Clump",NA,NA,0.0909248927933629
"H188",16.62,0.0108684797868594,0.149784897960505,310,"Clump","Bottom","Fouled_by_ZM",0.0725605847775471
"N201",16.62,0.00686430302327965,0.0944022466137635,282,"Clump","Bottom",NA,0.0727133439033945
"N199",16.63,0.0176949539254813,0.152032889641688,282,"Clump","Top","Fouled_by_QM",0.116388986404092
"N153",16.64,0.0119613482764009,0.152391250621076,282,"Clump","Bottom","Fouling_QM",0.0784910434664198
"N149",16.66,0.0141791016925645,0.144979393902249,282,"Clump","Bottom","Fouling_QM",0.0978008067968925
"N148",16.67,0.0118850980990596,0.147842602773706,282,"Clump","Bottom",NA,0.0803902114551611
"H92",16.71,0.0157125299614636,0.172819158657684,310,"Clump","Bottom","Fouled_by_QM",0.0909189124834626
"N120",16.72,0.0123193644498736,0.168186774035972,282,"Clump","Bottom",NA,0.0732481166874555
"H96",16.76,0.0122152947974234,0.160868053834117,310,"Clump","Bottom",NA,0.0759336270085012
"H226",16.78,0.0105049984652402,0.146231838435831,310,"Clump","Bottom",NA,0.0718379702916064
"H81",16.79,0.014344886699567,0.134370880319467,310,"Clump","Top","Fouling_QM",0.10675591813838
"N198",16.81,0.0126361861431716,0.130249030639717,282,"Clump","Top",NA,0.097015586842444
"H150",16.82,0.00877184971610943,0.139134877519239,310,"Clump","Top",NA,0.0630456566499404
"K92",16.82,0.0164472182177052,0.145210636362873,116,"Clump",NA,NA,0.113264555749239
"H39",16.85,0.0130747915018767,0.135385034073477,310,"Clump","Bottom",NA,0.0965748658362096
"H213",16.85,0.0152539234188562,0.131154251758681,310,"Clump","Bottom","Fouling_QM",0.116305214770489
"M71",16.86,0.0114163696487472,0.129115392248782,99,"Clump",NA,NA,0.0884198967288881
"K21",16.87,0.0146473220781188,0.149368142908961,116,"Clump",NA,"Fouling_QM",0.0980618878487782
"N78",16.9,0.0118598068171487,0.151584808582909,282,"Clump","Bottom","Fouling_QM",0.078238755769923
"H57",16.91,0.0150626320865797,0.140555184383456,310,"Clump","Bottom",NA,0.107165254363628
"H56",16.92,0.0091259944534684,0.139713753311052,310,"Clump","Bottom","Fouling_QM",0.0653192276149847
"N72",16.92,0.0155678728912108,0.139116685989209,282,"Clump","Top",NA,0.111905144810726
"H99",16.93,0.009106870924618,0.147219384488222,310,"Clump","Bottom","Fouled_by_QM",0.0618591835326319
"N48",16.96,0.0111791741536026,0.121551075285825,282,"Clump","Bottom",NA,0.0919710017152457
"N64",16.96,0.0165025904172229,0.1423036978956,282,"Clump","Top",NA,0.115967403948489
"K79",16.96,0.019164298549033,0.164242184654505,116,"Clump",NA,"Fouling_QM",0.116683168756836
"H98",16.97,0.0100933458979389,0.146200352605398,310,"Clump","Bottom",NA,0.0690377671330334
"K3",16.98,0.011132495150951,0.119948403326794,116,"Clump",NA,"Fouling_QM",0.0928106989521241
"L7",16.98,0.0137830892345108,0.140629162521069,92,"Clump",NA,NA,0.0980101778850162
"L9",17,0.0126697893292399,0.141320425973199,92,"Clump",NA,NA,0.089652923432616
"H194",17,0.0147814208841132,0.140731590864977,310,"Clump","Bottom","Fouling_QM",0.105032713644906
"M1",17.01,0.0115897508350539,0.129907511906728,99,"Clump",NA,NA,0.0892154015186989
"N83",17.02,0.012617010360077,0.151981417989446,282,"Clump","Bottom","Fouling_QM",0.083016795914835
"H212",17.04,0.00889986326930531,0.112861764064846,310,"Clump","Bottom",NA,0.0788563189938427
"N160",17.06,0.0130336405965379,0.138696991298296,282,"Clump","Top",NA,0.0939720499668693
"H191",17.07,0.0119660282306994,0.162891736286896,310,"Clump","Bottom",NA,0.0734600078767903
"M15",17.07,0.0135268145216602,0.139621488245911,99,"Clump",NA,NA,0.0968820393737379
"H196",17.08,0.010383629092563,0.147511579928023,310,"Clump","Bottom",NA,0.0703919590423312
"N113",17.1,0.012925719651234,0.163209552413146,282,"Clump","Bottom",NA,0.0791970779903496
"N46",17.11,0.0092872213418603,0.146173846833274,282,"Clump","Bottom","Fouled_by_QM",0.0635354514029673
"H71",17.11,0.0113510483067181,0.159462378363572,310,"Clump","Top",NA,0.0711832372199912
"L60",17.11,0.00980317808307476,0.113241399127754,92,"Clump",NA,NA,0.0865688534280227
"M27",17.11,0.0118670050479326,0.133463077543424,99,"Clump",NA,NA,0.0889160153232003
"L22",17.12,0.00823820069864426,0.0922831189525987,92,"Clump",NA,NA,0.0892709391722641
"N133",17.14,0.0112806683788538,0.136225430246062,282,"Clump","Bottom",NA,0.0828088291479624
"N179",17.15,0.0117690296825705,0.134844158605481,282,"Clump","Top",NA,0.0872787505538419
"H224",17.16,0.0122553370194728,0.157525851967638,310,"Clump","Bottom",NA,0.0777988937459645
"H85",17.17,0.0107012628193414,0.1675490869916,310,"Clump","Top",NA,0.0638694188759015
"M25",17.17,0.0101916788755632,0.120658216229446,99,"Clump",NA,"Fouling_QM",0.0844673424989355
"N122",17.17,0.0122300146506759,0.119514536454759,282,"Clump","Bottom",NA,0.102330770912586
"M69",17.18,0.017290075677604,0.137006579070301,99,"Clump",NA,NA,0.126198871579241
"H131",17.22,0.0100870031614102,0.130402310042428,310,"Clump","Top",NA,0.0773529484111772
"N188",17.22,0.0116000536356218,0.138339841958054,282,"Clump","Top",NA,0.0838518641588375
"L27",17.26,0.0150063793166451,0.122757520497469,92,"Clump",NA,NA,0.1222440731601
"N14",17.28,0.00996320395325768,0.130757676385648,282,"Clump",NA,NA,0.0761959391498581
"N98",17.28,0.0139484855345607,0.133002443362226,282,"Clump","Top","Fouling_QM",0.104873904433265
"H111",17.29,0.0114341745005829,0.150703738282584,310,"Clump","Bottom",NA,0.0758718704053829
"N193",17.32,0.0118581019040207,0.123182212008079,282,"Clump","Top",NA,0.0962647261379187
"N95",17.33,0.0118338263606473,0.137440541483052,282,"Clump","Top",NA,0.0861014241718957
"H154",17.34,0.00836514358590907,0.151094763524483,310,"Clump","Top",NA,0.0553635572191989
"N161",17.34,0.0147620180927807,0.156094222611691,282,"Clump","Top",NA,0.0945712009438273
"H126",17.35,0.0137497103814703,0.158602333423285,310,"Clump","Top",NA,0.0866929892183518
"H211",17.36,0.0147017260737867,0.134528180324901,310,"Clump","Bottom",NA,0.109283616549933
"K17",17.36,0.0166619562169583,0.135635408146505,116,"Clump",NA,NA,0.122843706113679
"N167",17.37,0.014182641793398,0.161381491383432,282,"Clump","Top",NA,0.087882703721587
"N15",17.39,0.00487062616705252,0.0980437477430608,282,"Clump",NA,NA,0.0496780904358814
"H148",17.39,0.0107153775675155,0.158081773046396,310,"Clump","Top",NA,0.0677837638142549
"N108",17.43,0.0140100676376904,0.140603506024995,282,"Clump","Bottom",NA,0.0996423775890758
"N99",17.51,0.0118828725729965,0.123607529162013,282,"Clump","Top","Fouling_QM",0.0961338896874282
"M31",17.52,0.00996140034954339,0.104000861076439,99,"Clump",NA,"Fouling_QM",0.0957819026346519
"H51",17.55,0.0033003588081736,0.123852464296538,310,"Clump","Bottom",NA,0.0266475021463571
"L24",17.57,0.0140873148804052,0.119163058648808,92,"Clump",NA,NA,0.118218809085144
"H95",17.59,0.0140305297611339,0.156577686696473,310,"Clump","Bottom","Fouling_QM",0.0896074661540516
"N97",17.6,0.0121352809115033,0.137175246550004,282,"Clump","Top","Fouled_by_QM",0.0884655301645811
"N76",17.6,0.013068764058542,0.133453437535082,282,"Clump","Bottom",NA,0.0979275191401983
"H146",17.61,0.00978182637470741,0.133230506539882,310,"Clump","Top",NA,0.0734203196306188
"H100",17.62,0.0106918573942162,0.128768773017199,310,"Clump","Bottom","Fouled_by_QM",0.0830314457744205
"N116",17.67,0.0101246209465896,0.159229932353037,282,"Clump","Bottom",NA,0.063584910179713
"H107",17.72,0.0123016388348109,0.154784177847995,310,"Clump","Bottom",NA,0.0794760744014265
"N156",17.74,0.0104372895557591,0.13141613878814,282,"Clump","Bottom",NA,0.0794216726500037
"H80",17.85,0.0119864990766287,0.117825277071245,310,"Clump","Top",NA,0.101731134223269
"L61",17.95,0.0147976761891956,0.132963105112528,92,"Clump",NA,"Fouling_QM",0.111291596091052
"N66",17.97,0.0112712196272067,0.124026214245543,282,"Clump","Top",NA,0.0908777204542606
"H91",17.98,0.00995101997101232,0.136804766616317,310,"Clump","Bottom","Fouling_QM",0.0727388395677835
"N165",18,0.00948087166237306,0.1358601905873,282,"Clump","Top",NA,0.0697840303431703
"H203",18.01,0.00774179591969305,0.132160372470657,310,"Clump","Bottom","Fouled_by_ZM",0.0585787991889319
"N42",18.05,0.00981468362668925,0.133768243449928,282,"Clump","Bottom","Fouling_QM",0.0733708044119087
"N115",18.07,0.0148767814298392,0.139236976067323,282,"Clump","Bottom",NA,0.106845048276874
"H72",18.09,0.0131249298230191,0.12407224717669,310,"Clump","Top",NA,0.105784574082292
"H145",18.12,0.0122061404733143,0.159581953756475,310,"Clump","Top",NA,0.0764882255542571
"N70",18.12,0.0113643376820512,0.133228970567332,282,"Clump","Top",NA,0.0852992981455774
"H74",18.16,0.00960523954448619,0.128488190153957,310,"Clump","Top",NA,0.0747558163359374
"H171",18.16,0.0108580968763757,0.143034023001575,310,"Clump","Bottom",NA,0.0759126860065746
"L74",18.17,0.00791926972251145,0.116662338794634,92,"Clump",NA,"Fouling_QM",0.0678819729171733
"L82",18.18,0.0133116885809792,0.133872104503752,92,"Clump",NA,NA,0.0994358655249651
"N45",18.2,0.00953049985981527,0.116578971181429,282,"Clump","Bottom",NA,0.0817514493671691
"H104",18.23,0.0115347018534856,0.132314860649629,310,"Clump","Bottom",NA,0.0871761629559479
"L8",18.24,0.00863419921972256,0.12683654844856,92,"Clump",NA,NA,0.0680734325029688
"N60",18.24,0.0143903320328709,0.132101461780387,282,"Clump","Top",NA,0.108933934862843
"N189",18.26,0.0126962279274879,0.124996825659766,282,"Clump","Top",NA,0.101572402822823
"H55",18.34,0.00443573041889684,0.136115456129064,310,"Clump","Bottom",NA,0.0325879995192531
"N100",18.38,0.0148052219402825,0.144136975385448,282,"Clump","Top",NA,0.10271633562929
"N170",18.4,0.0111607746561276,0.135279659583949,282,"Clump","Top",NA,0.0825014986765371
"H138",18.41,0.00954794235497984,0.145775424873291,310,"Clump","Top","Fouled_by_QM",0.0654976129431899
"N91",18.42,0.00992661660901106,0.142752658678328,282,"Clump",NA,NA,0.0695371750054703
"K67",18.46,0.0102444795754154,0.134913637372429,116,"Clump",NA,NA,0.0759336103816959
"L63",18.47,0.0110113240845097,0.140234320597831,92,"Clump",NA,NA,0.0785208930136898
"K28",18.5,0.0152490824476298,0.152420806521922,116,"Clump",NA,NA,0.100045937267998
"N105",18.54,0.0120284747321473,0.131838775887634,282,"Clump","Bottom",NA,0.0912362440500744
"H102",18.62,0.0106996093194247,0.127475837735972,310,"Clump","Bottom",NA,0.083934410704449
"N47",18.67,0.00908419062977873,0.103681553202149,282,"Clump","Bottom",NA,0.0876162668210341
"N178",18.8,0.00443156510411612,0.051668479896048,282,"Clump","Top",NA,0.085769217771299
"N94",18.83,0.0146884970827749,0.124208227398384,282,"Clump",NA,NA,0.118257038124078
"H210",18.86,0.00876342769359305,0.123627599096077,310,"Clump","Bottom",NA,0.0708856902315362
"N107",19.06,0.00949645708888005,0.113119851260879,282,"Clump","Bottom",NA,0.0839504028959437
"H215",19.15,0.00933894892557565,0.135201786210164,310,"Clump","Bottom","Fouled_by_QM",0.0690741534365438
"N175",19.16,0.0107026413017353,0.148245160291733,282,"Clump","Top",NA,0.0721955528306858
"H182",19.25,0.0074700957580424,0.12130077777734,310,"Clump","Bottom",NA,0.0615832469908358
"N41",19.27,0.00947240758738934,0.112787122733141,282,"Clump","Bottom","Fouling_QM",0.0839848322915503
"M78",19.28,0.0121563976585795,0.10895605378005,99,"Clump",NA,NA,0.111571567038576
"N181",19.73,0.00840023420290478,0.124594259734178,282,"Clump","Top",NA,0.067420716017148
"N37",19.78,0.0101751076258973,0.108210839759457,282,"Clump",NA,NA,0.09403039148865
"H153",19.82,0.00857172347692986,0.123685969493725,310,"Clump","Top",NA,0.069302310617897
"H46",20.66,0.0081897515206506,0.116095669775722,310,"Clump","Bottom","Fouling_QM",0.0705431265134339
"F6",7.11,0.0233173715789384,0.160878781701631,48,"Mono",NA,NA,0.144937519617617
"H7",7.13,0.0230859850777841,0.113967251048706,28,"Mono",NA,NA,0.2025668327116
"G3",7.16,0.0227443936235687,0.127576471434704,48,"Mono",NA,NA,0.17828047262782
"F5",7.2,0.0334484214643823,0.155031388420384,48,"Mono",NA,NA,0.215752576334306
"H4",7.24,0.021864621470449,0.145260812152275,28,"Mono",NA,NA,0.150519752344002
"F10",7.31,0.0105651508084723,0.141204594461217,48,"Mono",NA,NA,0.0748215796290826
"H19",7.32,0.0105139967773737,0.189860721212733,28,"Mono",NA,NA,0.0553774193535959
"E3",7.46,0.0196601308758974,0.113058513025554,38,"Mono",NA,NA,0.173893414567144
"G19",7.58,0.0185772357892022,0.139597809566415,48,"Mono",NA,NA,0.133076843017109
"G17",7.62,0.0182333223859796,0.131204111149447,48,"Mono",NA,NA,0.138969139200304
"F11",7.81,0.0167067117169721,0.14527338689765,48,"Mono",NA,NA,0.115001873872071
"H5",8.05,0.0225067791938611,0.148838195911771,28,"Mono",NA,NA,0.151216420328037
"E4",8.14,0.0144237806466812,0.108034805711677,38,"Mono",NA,NA,0.133510497396324
"F12",8.23,0.0277430769221853,0.144439743002716,48,"Mono",NA,NA,0.192073707315193
"H1",8.4,0.0193504324785785,0.150073319426413,28,"Mono",NA,NA,0.128939857881046
"G16",8.85,0.0160777568742354,0.144793248267817,48,"Mono",NA,NA,0.111039410100789
"H14",9.15,0.0190442012999939,0.145845393621282,28,"Mono",NA,NA,0.130578010228051
"E7",9.42,0.0171760162934504,0.127186953172777,38,"Mono",NA,NA,0.135045426161894
"F8",9.43,0.0213892958711358,0.153483091954237,48,"Mono",NA,NA,0.139359297488699
"F3",9.85,0.120934878649057,0.507747222071955,48,"Mono",NA,NA,0.238179301416086
"G15",10.01,0.0138437189887272,0.125955448443628,48,"Mono",NA,NA,0.109909647893659
"F14",10.17,0.0327146232068882,0.232409199887455,48,"Mono",NA,NA,0.140763030132759
"G14",10.31,0.00934936647127043,0.0975081648144104,48,"Mono",NA,NA,0.0958829087704122
"H10",11.5,0.0148024293979525,0.143257947723301,28,"Mono",NA,NA,0.10332710773257
"H2",11.82,0.0191829769000993,0.180191299101017,28,"Mono",NA,NA,0.106458952212477
"F2",12.15,0.017396344480175,0.159833250596521,48,"Mono",NA,NA,0.108840584892376
"E2",12.33,0.018162485212934,0.139423216361795,38,"Mono",NA,NA,0.130268729174942
"H17",12.65,0.027136178427788,0.220645519069402,28,"Mono",NA,NA,0.122985404563111
"H6",12.8,0.0173492848194946,0.18597209674679,28,"Mono",NA,NA,0.0932897199256539
"F13",12.95,0.013871909369152,0.141663606156814,48,"Mono",NA,NA,0.0979214757091284
"G12",13.13,0.0264169091804154,0.216629608765828,48,"Mono",NA,NA,0.121945053268187
"H11",13.44,0.0182373624783088,0.182260145340786,28,"Mono",NA,NA,0.100062262345994
"G10",13.66,0.0137726314610876,0.153576886374257,48,"Mono",NA,NA,0.0896790642540086
"H13",13.83,0.0175745815350286,0.183757107108225,28,"Mono",NA,NA,0.0956402819547977
"F15",14.08,0.0216451623827056,0.155861290553554,48,"Mono",NA,NA,0.138874523018712
"G13",15.44,0.0252608365987987,0.169624905398856,48,"Mono",NA,NA,0.148921743180345
"G8",15.8,0.0123226182405691,0.146812749986972,48,"Mono",NA,NA,0.0839342512258819
"F4",17.33,0.0133130546557282,0.11796516111096,48,"Mono",NA,NA,0.112855817178139
"G9",17.61,0.0107134288865843,0.11412174862978,48,"Mono",NA,NA,0.0938771883117524
"",7,0.0123222793623226,0.112289327699501,1,"Singleton",NA,NA,0.109736870054993
"",9.14,0.00955914008323571,0.117052444761239,1,"Singleton",NA,NA,0.0816654457985413
"",9.3,0.00898795043334429,0.121650911187053,1,"Singleton",NA,NA,0.0738831328564752
"",9.65,0.00788310767071203,0.127822479457842,1,"Singleton",NA,NA,0.0616723107245938
"",9.69,0.0116522724691577,0.120115870580577,1,"Singleton",NA,NA,0.0970086002194109
